,video_id,keywords,annotation
700,6838465131337256207,体育馆小孩3岁被大狗把半边脸咬伤,假
701,6858261421122243848,体育馆小孩3岁被大狗把半边脸咬伤,假
702,6908203826021534991,体育馆小孩3岁被大狗把半边脸咬伤,假
703,6907264931377286414,体育馆小孩3岁被大狗把半边脸咬伤,假
704,7047031603356388621,佛山一仓库起火致1人轻伤,真
705,6962773069005950244,佛山一仓库起火致1人轻伤,真
706,6991491832731471143,佛山一仓库起火致1人轻伤,真
708,3xtriv8dv8gjwk2,佛山一仓库起火致1人轻伤,真
709,6632919871975853326,佛山一仓库起火致1人轻伤,真
710,6919101461557202188,佛山一仓库起火致1人轻伤,真
711,6883768866443414795,佛山一仓库起火致1人轻伤,真
712,6856594694877596942,佛山一仓库起火致1人轻伤,真
713,6913508533107543309,佛山一仓库起火致1人轻伤,真
714,6896454994564828428,佛山一仓库起火致1人轻伤,真
715,6888185150035758348,佛山山火肆虐，浓烟直冲云霄,真
716,6888160891062193411,佛山山火肆虐，浓烟直冲云霄,真
717,3xsxag23qwd6x8c,佛山山火肆虐，浓烟直冲云霄,假
718,7044483368649493797,佛山山火肆虐，浓烟直冲云霄,真
719,7044335645887712548,佛山山火肆虐，浓烟直冲云霄,真
720,3xqzd9uhwawt2xi,佛山山火肆虐，浓烟直冲云霄,真
721,6767245097198161160,佛山山火肆虐，浓烟直冲云霄,真
722,6825652924190903556,佛罗里达洲的台风,假
723,7002013336548297992,佛罗里达洲的台风,真
724,3xbfakcavgfknsi,佛罗里达洲的台风,假
725,6862992444389199107,佛罗里达洲的台风,假
726,6826906406629788942,佛罗里达洲的台风,假
727,6991420442137447687,使用消毒液不要抽烟,假
728,3xvxpdrnhbrfsm6,俄罗斯小学生零下50度顶暴风雪回家,假
729,6834678309704535310,俄罗斯小学生零下50度顶暴风雪回家,真
730,3xaghn65czmtaya,俄罗斯小学生零下50度顶暴风雪回家,假
731,6912653109466647821,俄罗斯小学生零下50度顶暴风雪回家,假
732,6911886311465045259,俄罗斯小学生零下50度顶暴风雪回家,假
733,6912372801232047372,俄罗斯小学生零下50度顶暴风雪回家,假
734,6911639638021098759,俄罗斯小学生零下50度顶暴风雪回家,假
735,6911959319927852295,俄罗斯小学生零下50度顶暴风雪回家,假
736,6911885762459962639,俄罗斯小学生零下50度顶暴风雪回家,假
737,6911946224694250766,俄罗斯小学生零下50度顶暴风雪回家,假
738,7034629754259098916,俄罗斯航空展意大利飞行表演队发生意外,真
739,6701101433736973575,俄罗斯航空展意大利飞行表演队发生意外,假
740,6958748319191452964,俄罗斯航空展，意大利10架飞机相撞损毁,假
741,6958612363197041931,俄罗斯航空展，意大利10架飞机相撞损毁,假
742,6956472320345066785,俄罗斯航空展，意大利10架飞机相撞损毁,假
756,6845079496467516672,健康宝崩了进不了地铁,假
771,6923791489453575439,全国有七万硕士在送外卖,假
772,3xak4byq8e4ke42,全国有七万硕士在送外卖,假
773,7030642279803079973,全国有七万硕士在送外卖,假
774,6906797838299090184,全国有七万硕士在送外卖,假
776,7055213699849538831,全国有七万硕士在送外卖,假
777,6906526529145081103,全国有七万硕士在送外卖,假
779,6933945482934832398,八宝粥里面装的海绵,真
780,6988778497846152488,八宝粥里面装的海绵,真
781,6661953058412465420,八宝粥里面装的海绵,真
782,7053657591594962210,八宝粥里面装的海绵,真
783,6652318431716691203,八宝粥里面装的海绵,假
784,6655457533551004932,八宝粥里面装的海绵,真
785,7008444769395281165,八宝粥里面装的海绵,真
786,3xmefydzub9tuj6,八毛钱治好的病，深圳儿童医院竟然要10多万,真
787,6958700705565658405,八毛钱治好的病，深圳儿童医院竟然要10多万,真
788,6959108100074900769,八毛钱治好的病，深圳儿童医院竟然要10多万,真
789,6958632363018554656,八毛钱治好的病，深圳儿童医院竟然要10多万,真
790,6958356118821244190,八毛钱治好的病，深圳儿童医院竟然要10多万,真
791,6958444948777749767,八毛钱治好的病，深圳儿童医院竟然要10多万,真
792,6958423572402457871,八毛钱治好的病，深圳儿童医院竟然要10多万,真
793,3xwpzj888xnjjaw,公交司机昏迷前将车停稳，车上乘客无人打电话急救,真
794,6948423138476625182,公交司机昏迷前将车停稳，车上乘客无人打电话急救,真
795,6948604620235148585,公交司机昏迷前将车停稳，车上乘客无人打电话急救,真
796,6959153860627811597,公交司机昏迷前将车停稳，车上乘客无人打电话急救,真
797,3xjv9ezq4nx68di,公交司机昏迷前将车停稳，车上乘客无人打电话急救,真
798,6977581008392555784,公交司机昏迷前将车停稳，车上乘客无人打电话急救,真
799,3xyq4zsnhyksrcg,公交司机昏迷前将车停稳，车上乘客无人打电话急救,真
800,6851908839277595918,公交司机昏迷前将车停稳，车上乘客无人打电话急救,真
801,3xviwmw4hienh2g,公交司机昏迷前将车停稳，车上乘客无人打电话急救,真
802,7029617693196160290,公交司机昏迷前将车停稳，车上乘客无人打电话急救,真
803,3xgi3ftmi83ke2w,公交司机昏迷前将车停稳，车上乘客无人打电话急救,真
804,7027022221763824926,公交司机昏迷前将车停稳，车上乘客无人打电话急救,真
805,7046643645541403941,公交司机昏迷前将车停稳，车上乘客无人打电话急救,真
806,3x8dp7zscxri5d4,公交司机昏迷前将车停稳，车上乘客无人打电话急救,真
807,7047470404633480462,公交司机昏迷前将车停稳，车上乘客无人打电话急救,真
808,3xeku62m6ws5f92,公交司机昏迷前将车停稳，车上乘客无人打电话急救,真
810,6955760886380367141,六安一女子因彩礼跳井自杀,假
812,6773826654889364743,六安一女子因彩礼跳井自杀,假
813,6864306556071087367,六安一女子因彩礼跳井自杀,假
814,6905905064129416459,六安一女子因彩礼跳井自杀,假
816,6775508012497964303,六安一女子因彩礼跳井自杀,假
831,6761685888939478285,兰州市某工地塔吊倒塌，有人坠亡,真
835,3xsbaf8588raa5w,兰州市某工地塔吊倒塌，有人坠亡,真
841,6866665922355088643,内地女生在美国某火山口游玩坠落熔浆,假
842,6589801702977703172,内蒙古锡盟东乌旗发生地壳推移,假
843,6585751304314817795,内蒙古锡盟东乌旗发生地壳推移,假
844,6585701737036778755,内蒙古锡盟东乌旗发生地壳推移,假
845,6585423557172399363,内蒙古锡盟东乌旗发生地壳推移,假
846,6589804927680253192,内蒙古锡盟东乌旗发生地壳推移,假
847,6585097411885010189,内蒙古锡盟东乌旗发生地壳推移,假
848,6571231799966436621,内蒙古锡盟东乌旗发生地壳推移,假
849,6584654455793257735,内蒙古锡盟东乌旗发生地壳推移,假
850,6589802305174899972,内蒙古锡盟东乌旗发生地壳推移,假
851,3xha6nekemhtwqg,内蒙古锡盟东乌旗发生地壳推移,真
852,6589801198071581960,内蒙古锡盟东乌旗发生地壳推移,假
855,6959868141245582622,出逃金钱豹被搜救犬下“死口”,真
856,3xgxxwg4bs8hhiq,出逃金钱豹被搜救犬下“死口”,真
862,6601471942249680132,刘海燕698分考入美国哈佛大学,假
863,6601367719201737987,刘海燕698分考入美国哈佛大学,假
864,6601651424973557006,刘海燕698分考入美国哈佛大学,假
865,6601567618816019725,刘海燕698分考入美国哈佛大学,假
867,6746074256381054215,刘海燕698分考入美国哈佛大学,假
868,6601363612395113732,刘海燕698分考入美国哈佛大学,假
884,3xyweefbzfswbrq,加油时玩手机致汽车爆炸,真
885,6661968458898607368,北京地坛公园器械运动发生意外,真
886,7018157503468834084,北京地坛公园器械运动发生意外,真
887,6664133446220369165,北京地坛公园器械运动发生意外,真
888,7018142188026547467,北京地坛公园器械运动发生意外,真
889,6967505700071263524,北京地坛公园器械运动发生意外,真
890,6662628773718019335,北京地坛公园器械运动发生意外,真
891,6662572764358118659,北京地坛公园器械运动发生意外,真
892,6971075536311307552,北京地坛公园器械运动发生意外,真
893,3xyee2uc9irhyw9,北京地坛公园器械运动发生意外,真
894,6661955363564309764,北京地坛公园器械运动发生意外,真
895,7038497948476378383,北京地坛公园器械运动发生意外,真
898,6905496338289511688,北京地铁为防疫情卸掉座椅,假
914,6907898669622660365,北京西站出现大量白衣人，疑似疫情大爆发,真
915,7021897732549823758,北京西站出现大量白衣人，疑似疫情大爆发,真
917,6999789925893737735,北仑打麻将被要求抬桌子走10公里处罚,假
920,6796269202954095876,北仑打麻将被要求抬桌子走10公里处罚,假
921,6795843422155558144,北仑打麻将被要求抬桌子走10公里处罚,假
922,6796892888799186187,北仑打麻将被要求抬桌子走10公里处罚,假
923,6796278439218253056,北仑打麻将被要求抬桌子走10公里处罚,假
924,6796250238131784975,北仑打麻将被要求抬桌子走10公里处罚,假
925,6796235429608688900,北仑打麻将被要求抬桌子走10公里处罚,假
926,6800979777382649095,医生，我可不可以晚一点死啊，我不想妈妈哭,假
927,6811243864851025156,医生，我可不可以晚一点死啊，我不想妈妈哭,假
928,6789893745149086990,医生，我可不可以晚一点死啊，我不想妈妈哭,假
929,6792797475833990400,医生，我可不可以晚一点死啊，我不想妈妈哭,假
930,6795781027680898304,医生，我可不可以晚一点死啊，我不想妈妈哭,假
931,6792897401788091660,医生，我可不可以晚一点死啊，我不想妈妈哭,假
932,6789837915535969544,医生，我可不可以晚一点死啊，我不想妈妈哭,假
933,6791108774804376845,医生，我可不可以晚一点死啊，我不想妈妈哭,假
934,7008076204368596255,医生，我可不可以晚一点死啊，我不想妈妈哭,假
935,6789943769178311948,医生，我可不可以晚一点死啊，我不想妈妈哭,假
936,6791347567276854543,医生，我可不可以晚一点死啊，我不想妈妈哭,假
937,3xreagrs6ze2t62,十堰火车站爆炸,真
938,3x3nakwg44m3c8q,十堰火车站爆炸,真
939,6973131309623332131,十堰火车站爆炸,真
940,6973583949612256526,十堰火车站爆炸,真
941,6973163491779726607,十堰火车站爆炸,真
942,6973132914473061644,十堰火车站爆炸,真
943,6973621961121484068,十堰火车站爆炸,真
944,6973132866595130663,十堰火车站爆炸,真
945,3xduvt257dpjr52,十堰火车站爆炸,真
946,6988058857863941383,十堰火车站爆炸,真
947,6973133690469633314,十堰火车站爆炸,真
948,6973134961222143266,十堰火车站爆炸,真
949,6973131802902891810,十堰火车站爆炸,真
950,6973131558630821128,十堰火车站爆炸,真
951,6973100059894254859,十堰火车站爆炸,真
952,3xm3faiugmt6vv4,十堰火车站爆炸,真
953,3xuuuke5drurc6y,十堰火车站爆炸,真
954,3x2hqy3c9hdfr46,千余吨病死猪肉流入11省区,真
955,3x3ckmbkc4fr3b2,千余吨病死猪肉流入11省区,真
956,6766462015247518980,千余吨病死猪肉流入11省区,真
957,6766397552943287555,千余吨病死猪肉流入11省区,真
958,6898627406563757316,千余吨病死猪肉流入11省区,真
959,6868242677725400320,华为北斗手机免费上网打电话,假
960,6861177952336448772,华为北斗手机免费上网打电话,假
961,3x7fmnb83cu6p8a,华为北斗手机免费上网打电话,假
962,6862146422674836744,华为北斗手机免费上网打电话,假
963,6861868178411212046,华为北斗手机免费上网打电话,假
964,6862632021471005959,华为北斗手机免费上网打电话,假
965,6857064672776949003,华为北斗手机免费上网打电话,假
966,6866755739868843276,华为北斗手机免费上网打电话,假
967,6855968771857861895,华为北斗手机免费上网打电话,假
968,6857248877834194183,华为北斗手机免费上网打电话,假
970,7027857818065669415,华人李建军用无人机在美国放火烧山,真
971,6871882437987716355,华人李建军用无人机在美国放火烧山,假
972,6836670907902070020,华人李建军用无人机在美国放火烧山,真
981,6947639066594790695,华春莹:那些背叛祖国的明星禁止使用中国护照,真
982,7013557383226051872,华春莹:那些背叛祖国的明星禁止使用中国护照,假
983,7004711785823472936,华春莹:那些背叛祖国的明星禁止使用中国护照,假
984,6842468747228335367,华裔女孩在加拿大遭多人暴打,真
985,6845664512251645199,华裔女孩在加拿大遭多人暴打,真
986,6845464116518325504,华裔女孩在加拿大遭多人暴打,真
987,6942867105645694216,华裔女孩在加拿大遭多人暴打,真
988,6842097049127718148,华裔女孩在加拿大遭多人暴打,真
989,6842189070978813184,华裔女孩在加拿大遭多人暴打,真
990,6842213274075843853,华裔女孩在加拿大遭多人暴打,真
991,6842285820909489421,华裔女孩在加拿大遭多人暴打,真
992,6842302496388517131,华裔女孩在加拿大遭多人暴打,真
995,6910821547510926592,华裔女孩在加拿大遭多人暴打,真
996,6842311648456281348,华裔女孩在加拿大遭多人暴打,真
997,6763119711237475592,南一路发生车祸现场孩子找妈妈,假
998,6796939583679401230,南一路发生车祸现场孩子找妈妈,假
999,7037659286041906439,南一路发生车祸现场孩子找妈妈,假
1001,3xr3j2kpcvniegq,南京地铁三号线发生暴乱,真
1005,3xpfzzsb67hvhiy,南京地铁三号线发生暴乱,真
1007,6794990416669330688,南充出现恐怖分子用改锥刺伤路人,假
1008,6795018932831980800,南充出现恐怖分子用改锥刺伤路人,假
1009,6999580002933116198,南充出现恐怖分子用改锥刺伤路人,假
1022,3xvuu6r9eersygk,南宁偷情坠楼事件,真
1023,6818384473957092611,南宁偷情坠楼事件,真
1024,6909663625506508032,南宁偷情坠楼事件,真
1027,3xxgdfjxqf42ui9,南宁偷情坠楼事件,真
1028,6829168861053537544,南宁偷情坠楼事件,真
1029,6817955495341542669,南宁偷情坠楼事件,真
1030,6818191541836795147,南宁偷情坠楼事件,真
1031,6890557139635473668,南宁北大桥发生车祸1死5伤,假
1033,7027841726249209124,南宁虎丘一小车疯狂冲卡撞向人群,真
1034,6823672276060278028,南宁虎丘一小车疯狂冲卡撞向人群,真
1035,3xbd9q2xtppijqu,南宁虎丘一小车疯狂冲卡撞向人群,真
1036,6882643461967777039,南宁虎丘一小车疯狂冲卡撞向人群,真
1037,3x9zrpu3gbf7hh2,南宁虎丘一小车疯狂冲卡撞向人群,真
1038,3xjp7rzxfjd5wes,南宁虎丘一小车疯狂冲卡撞向人群,真
1039,6921274634578988292,南宁虎丘一小车疯狂冲卡撞向人群,真
